source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 1) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006f70d_00000000-41_layer_norm.cpp1.ii , compute_52 , nvcc , 140.7020 , ms
src/forward/Kernel/layer_norm.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-41_layer_norm.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-10_layer_norm.ptx , compute_52 , nvcc , 735.1510 , ms
src/forward/Kernel/layer_norm.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006f70d_00000000-42_layer_norm.sm_52.cubin , sm_52 , nvcc , 117.8110 , ms
src/forward/Kernel/layer_norm.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-42_layer_norm.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006f70d_00000000-7_layer_norm.fatbin ,  , nvcc , 14.1620 , ms
src/forward/Kernel/layer_norm.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-43_layer_norm.o , compute_52 , nvcc , 657.9550 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 4) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006f70d_00000000-13_embedding.cpp4.ii ,  , nvcc , 152.4280 , ms
src/forward/Kernel/embedding.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-13_embedding.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-14_embedding.cudafe1.cpp , compute_52 , nvcc , 751.5310 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 1) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006f70d_00000000-44_embedding.cpp1.ii , compute_52 , nvcc , 135.2270 , ms
src/forward/Kernel/embedding.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-44_embedding.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-14_embedding.ptx , compute_52 , nvcc , 720.2280 , ms
src/forward/Kernel/embedding.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-14_embedding.ptx  , /tmp/tmpxft_0006f70d_00000000-45_embedding.sm_52.cubin , sm_52 , nvcc , 116.1830 , ms
src/forward/Kernel/embedding.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-45_embedding.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-14_embedding.ptx  , /tmp/tmpxft_0006f70d_00000000-11_embedding.fatbin ,  , nvcc , 14.0170 , ms
src/forward/Kernel/embedding.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-46_embedding.o , compute_52 , nvcc , 700.0320 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 4) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006f70d_00000000-17_linear.cpp4.ii ,  , nvcc , 155.0970 , ms
src/forward/Kernel/linear.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-17_linear.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-18_linear.cudafe1.cpp , compute_52 , nvcc , 741.1800 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 1) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006f70d_00000000-47_linear.cpp1.ii , compute_52 , nvcc , 148.8360 , ms
src/forward/Kernel/linear.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-47_linear.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-18_linear.ptx , compute_52 , nvcc , 806.0180 , ms
src/forward/Kernel/linear.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-18_linear.ptx  , /tmp/tmpxft_0006f70d_00000000-48_linear.sm_52.cubin , sm_52 , nvcc , 118.0840 , ms
src/forward/Kernel/linear.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-48_linear.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-18_linear.ptx  , /tmp/tmpxft_0006f70d_00000000-15_linear.fatbin ,  , nvcc , 13.9160 , ms
src/forward/Kernel/linear.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-49_linear.o , compute_52 , nvcc , 681.6290 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 4) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006f70d_00000000-21_attention_head.cpp4.ii ,  , nvcc , 159.1950 , ms
src/forward/Kernel/attention_head.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-21_attention_head.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-22_attention_head.cudafe1.cpp , compute_52 , nvcc , 753.5510 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 1) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006f70d_00000000-50_attention_head.cpp1.ii , compute_52 , nvcc , 143.8740 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-22_attention_head.ptx , compute_52 , nvcc , 771.9770 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006f70d_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 144.2030 , ms
src/forward/Kernel/attention_head.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-51_attention_head.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006f70d_00000000-19_attention_head.fatbin ,  , nvcc , 14.4460 , ms
src/forward/Kernel/attention_head.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-52_attention_head.o , compute_52 , nvcc , 673.4050 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 4) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006f70d_00000000-25_interface.cpp4.ii ,  , nvcc , 170.7140 , ms
src/forward/Kernel/interface.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-25_interface.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-26_interface.cudafe1.cpp , compute_52 , nvcc , 778.3690 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 1) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006f70d_00000000-53_interface.cpp1.ii , compute_52 , nvcc , 143.1110 , ms
src/forward/Kernel/interface.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-53_interface.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-26_interface.ptx , compute_52 , nvcc , 680.5990 , ms
src/forward/Kernel/interface.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-26_interface.ptx  , /tmp/tmpxft_0006f70d_00000000-54_interface.sm_52.cubin , sm_52 , nvcc , 99.1670 , ms
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-54_interface.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-26_interface.ptx  , /tmp/tmpxft_0006f70d_00000000-23_interface.fatbin ,  , nvcc , 13.7650 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-55_interface.o , compute_52 , nvcc , 676.7410 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006f70d_00000000-29_interface_back.cpp4.ii ,  , nvcc , 231.9510 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 1882.4430 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006f70d_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 253.8390 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-30_interface_back.ptx , compute_52 , nvcc , 2156.0950 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006f70d_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 107.3670 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006f70d_00000000-27_interface_back.fatbin ,  , nvcc , 13.6970 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-58_interface_back.o , compute_52 , nvcc , 1885.1410 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006f70d_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 162.6550 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_0006f70d_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_0006f70d_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 772.0050 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006f70d_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 145.2180 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_0006f70d_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_0006f70d_00000000-34_flash_attention.ptx , compute_52 , nvcc , 728.0370 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_0006f70d_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006f70d_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 129.8720 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_0006f70d_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_0006f70d_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006f70d_00000000-31_flash_attention.fatbin ,  , nvcc , 14.7660 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_0006f70d_00000000-61_flash_attention.o , compute_52 , nvcc , 660.8220 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_0006f70d_00000000-37_main.o /tmp/tmpxft_0006f70d_00000000-40_utils.o /tmp/tmpxft_0006f70d_00000000-43_layer_norm.o /tmp/tmpxft_0006f70d_00000000-46_embedding.o /tmp/tmpxft_0006f70d_00000000-49_linear.o /tmp/tmpxft_0006f70d_00000000-52_attention_head.o /tmp/tmpxft_0006f70d_00000000-55_interface.o /tmp/tmpxft_0006f70d_00000000-58_interface_back.o /tmp/tmpxft_0006f70d_00000000-61_flash_attention.o  , /tmp/tmpxft_0006f70d_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 5.1250 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_0006f70d_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_0006f70d_00000000-36_attention_dlink.fatbin ,  , nvcc , 1.0160 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_0006f70d_00000000-63_attention_dlink.o ,  , nvcc , 13.6870 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (linking) , /tmp/tmpxft_0006f70d_00000000-63_attention_dlink.o /tmp/tmpxft_0006f70d_00000000-37_main.o /tmp/tmpxft_0006f70d_00000000-40_utils.o /tmp/tmpxft_0006f70d_00000000-43_layer_norm.o /tmp/tmpxft_0006f70d_00000000-46_embedding.o /tmp/tmpxft_0006f70d_00000000-49_linear.o /tmp/tmpxft_0006f70d_00000000-52_attention_head.o /tmp/tmpxft_0006f70d_00000000-55_interface.o /tmp/tmpxft_0006f70d_00000000-58_interface_back.o /tmp/tmpxft_0006f70d_00000000-61_flash_attention.o  , src/bin/attention ,  , nvcc , 85.0600 , ms
 , nvcc (driver) ,  , src/bin/attention ,  , nvcc , 3.2188 , ms
src/main.cpp , gcc (compiling) , src/main.cpp  , /tmp/tmpxft_00070966_00000000-37_main.o ,  , nvcc , 2976.5381 , ms
src/kernel/utils.cu , gcc (preprocessing 4) , src/kernel/utils.cu  , /tmp/tmpxft_00070966_00000000-5_utils.cpp4.ii ,  , nvcc , 173.5060 , ms
src/kernel/utils.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-5_utils.cpp4.ii  , /tmp/tmpxft_00070966_00000000-6_utils.cudafe1.cpp , compute_52 , nvcc , 775.5160 , ms
src/kernel/utils.cu , gcc (preprocessing 1) , src/kernel/utils.cu  , /tmp/tmpxft_00070966_00000000-38_utils.cpp1.ii , compute_52 , nvcc , 142.8230 , ms
src/kernel/utils.cu , cicc ,  /tmp/tmpxft_00070966_00000000-38_utils.cpp1.ii  , /tmp/tmpxft_00070966_00000000-6_utils.ptx , compute_52 , nvcc , 676.5300 , ms
src/kernel/utils.cu , ptxas , /tmp/tmpxft_00070966_00000000-6_utils.ptx  , /tmp/tmpxft_00070966_00000000-39_utils.sm_52.cubin , sm_52 , nvcc , 104.2320 , ms
src/kernel/utils.cu , fatbinary , /tmp/tmpxft_00070966_00000000-39_utils.sm_52.cubin /tmp/tmpxft_00070966_00000000-6_utils.ptx  , /tmp/tmpxft_00070966_00000000-3_utils.fatbin ,  , nvcc , 13.8820 , ms
src/kernel/utils.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-40_utils.o , compute_52 , nvcc , 654.5950 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 4) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_00070966_00000000-9_layer_norm.cpp4.ii ,  , nvcc , 164.2840 , ms
src/forward/Kernel/layer_norm.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-9_layer_norm.cpp4.ii  , /tmp/tmpxft_00070966_00000000-10_layer_norm.cudafe1.cpp , compute_52 , nvcc , 736.7290 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 1) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_00070966_00000000-41_layer_norm.cpp1.ii , compute_52 , nvcc , 141.7620 , ms
src/forward/Kernel/layer_norm.cu , cicc ,  /tmp/tmpxft_00070966_00000000-41_layer_norm.cpp1.ii  , /tmp/tmpxft_00070966_00000000-10_layer_norm.ptx , compute_52 , nvcc , 677.6730 , ms
src/forward/Kernel/layer_norm.cu , ptxas , /tmp/tmpxft_00070966_00000000-10_layer_norm.ptx  , /tmp/tmpxft_00070966_00000000-42_layer_norm.sm_52.cubin , sm_52 , nvcc , 114.3960 , ms
src/forward/Kernel/layer_norm.cu , fatbinary , /tmp/tmpxft_00070966_00000000-42_layer_norm.sm_52.cubin /tmp/tmpxft_00070966_00000000-10_layer_norm.ptx  , /tmp/tmpxft_00070966_00000000-7_layer_norm.fatbin ,  , nvcc , 13.8170 , ms
src/forward/Kernel/layer_norm.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-43_layer_norm.o , compute_52 , nvcc , 658.6030 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 4) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_00070966_00000000-13_embedding.cpp4.ii ,  , nvcc , 170.0680 , ms
src/forward/Kernel/embedding.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-13_embedding.cpp4.ii  , /tmp/tmpxft_00070966_00000000-14_embedding.cudafe1.cpp , compute_52 , nvcc , 757.0210 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 1) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_00070966_00000000-44_embedding.cpp1.ii , compute_52 , nvcc , 142.1630 , ms
src/forward/Kernel/embedding.cu , cicc ,  /tmp/tmpxft_00070966_00000000-44_embedding.cpp1.ii  , /tmp/tmpxft_00070966_00000000-14_embedding.ptx , compute_52 , nvcc , 760.7640 , ms
src/forward/Kernel/embedding.cu , ptxas , /tmp/tmpxft_00070966_00000000-14_embedding.ptx  , /tmp/tmpxft_00070966_00000000-45_embedding.sm_52.cubin , sm_52 , nvcc , 110.2630 , ms
src/forward/Kernel/embedding.cu , fatbinary , /tmp/tmpxft_00070966_00000000-45_embedding.sm_52.cubin /tmp/tmpxft_00070966_00000000-14_embedding.ptx  , /tmp/tmpxft_00070966_00000000-11_embedding.fatbin ,  , nvcc , 13.7550 , ms
src/forward/Kernel/embedding.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-46_embedding.o , compute_52 , nvcc , 659.7200 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 4) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_00070966_00000000-17_linear.cpp4.ii ,  , nvcc , 160.1350 , ms
src/forward/Kernel/linear.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-17_linear.cpp4.ii  , /tmp/tmpxft_00070966_00000000-18_linear.cudafe1.cpp , compute_52 , nvcc , 727.0910 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 1) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_00070966_00000000-47_linear.cpp1.ii , compute_52 , nvcc , 143.8520 , ms
src/forward/Kernel/linear.cu , cicc ,  /tmp/tmpxft_00070966_00000000-47_linear.cpp1.ii  , /tmp/tmpxft_00070966_00000000-18_linear.ptx , compute_52 , nvcc , 754.1440 , ms
src/forward/Kernel/linear.cu , ptxas , /tmp/tmpxft_00070966_00000000-18_linear.ptx  , /tmp/tmpxft_00070966_00000000-48_linear.sm_52.cubin , sm_52 , nvcc , 124.3850 , ms
src/forward/Kernel/linear.cu , fatbinary , /tmp/tmpxft_00070966_00000000-48_linear.sm_52.cubin /tmp/tmpxft_00070966_00000000-18_linear.ptx  , /tmp/tmpxft_00070966_00000000-15_linear.fatbin ,  , nvcc , 13.9400 , ms
src/forward/Kernel/linear.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-49_linear.o , compute_52 , nvcc , 647.1010 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 4) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_00070966_00000000-21_attention_head.cpp4.ii ,  , nvcc , 164.8230 , ms
src/forward/Kernel/attention_head.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-21_attention_head.cpp4.ii  , /tmp/tmpxft_00070966_00000000-22_attention_head.cudafe1.cpp , compute_52 , nvcc , 806.4110 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 1) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_00070966_00000000-50_attention_head.cpp1.ii , compute_52 , nvcc , 150.3240 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_00070966_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_00070966_00000000-22_attention_head.ptx , compute_52 , nvcc , 804.6220 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_00070966_00000000-22_attention_head.ptx  , /tmp/tmpxft_00070966_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 136.4350 , ms
src/forward/Kernel/attention_head.cu , fatbinary , /tmp/tmpxft_00070966_00000000-51_attention_head.sm_52.cubin /tmp/tmpxft_00070966_00000000-22_attention_head.ptx  , /tmp/tmpxft_00070966_00000000-19_attention_head.fatbin ,  , nvcc , 14.7360 , ms
src/forward/Kernel/attention_head.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-52_attention_head.o , compute_52 , nvcc , 744.4160 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 4) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_00070966_00000000-25_interface.cpp4.ii ,  , nvcc , 171.4090 , ms
src/forward/Kernel/interface.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-25_interface.cpp4.ii  , /tmp/tmpxft_00070966_00000000-26_interface.cudafe1.cpp , compute_52 , nvcc , 736.4920 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 1) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_00070966_00000000-53_interface.cpp1.ii , compute_52 , nvcc , 161.5050 , ms
src/forward/Kernel/interface.cu , cicc ,  /tmp/tmpxft_00070966_00000000-53_interface.cpp1.ii  , /tmp/tmpxft_00070966_00000000-26_interface.ptx , compute_52 , nvcc , 728.6900 , ms
src/forward/Kernel/interface.cu , ptxas , /tmp/tmpxft_00070966_00000000-26_interface.ptx  , /tmp/tmpxft_00070966_00000000-54_interface.sm_52.cubin , sm_52 , nvcc , 106.1890 , ms
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_00070966_00000000-54_interface.sm_52.cubin /tmp/tmpxft_00070966_00000000-26_interface.ptx  , /tmp/tmpxft_00070966_00000000-23_interface.fatbin ,  , nvcc , 15.3000 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-55_interface.o , compute_52 , nvcc , 688.6950 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_00070966_00000000-29_interface_back.cpp4.ii ,  , nvcc , 269.8900 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_00070966_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 1920.9709 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_00070966_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 216.1880 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_00070966_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_00070966_00000000-30_interface_back.ptx , compute_52 , nvcc , 2155.7251 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_00070966_00000000-30_interface_back.ptx  , /tmp/tmpxft_00070966_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 114.9650 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_00070966_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_00070966_00000000-30_interface_back.ptx  , /tmp/tmpxft_00070966_00000000-27_interface_back.fatbin ,  , nvcc , 13.9890 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-58_interface_back.o , compute_52 , nvcc , 1917.6940 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_00070966_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 178.4920 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_00070966_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_00070966_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 767.0370 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_00070966_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 136.4450 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_00070966_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_00070966_00000000-34_flash_attention.ptx , compute_52 , nvcc , 840.7710 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_00070966_00000000-34_flash_attention.ptx  , /tmp/tmpxft_00070966_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 123.7090 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_00070966_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_00070966_00000000-34_flash_attention.ptx  , /tmp/tmpxft_00070966_00000000-31_flash_attention.fatbin ,  , nvcc , 14.7980 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_00070966_00000000-61_flash_attention.o , compute_52 , nvcc , 710.7520 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_00070966_00000000-37_main.o /tmp/tmpxft_00070966_00000000-40_utils.o /tmp/tmpxft_00070966_00000000-43_layer_norm.o /tmp/tmpxft_00070966_00000000-46_embedding.o /tmp/tmpxft_00070966_00000000-49_linear.o /tmp/tmpxft_00070966_00000000-52_attention_head.o /tmp/tmpxft_00070966_00000000-55_interface.o /tmp/tmpxft_00070966_00000000-58_interface_back.o /tmp/tmpxft_00070966_00000000-61_flash_attention.o  , /tmp/tmpxft_00070966_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 5.0750 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_00070966_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_00070966_00000000-36_attention_dlink.fatbin ,  , nvcc , 1.1490 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_00070966_00000000-63_attention_dlink.o ,  , nvcc , 14.8850 , ms
